Country Name,Country Code,2018,2019,2020,2021,2022,2023
Afghanistan,AFG,93.4308776855469,97.7,97.7,97.7,,
Africa Eastern and Southern,AFE,43.0283322203821,44.3897728327672,46.2686205693929,48.1036086917626,,
Africa Western and Central,AFW,51.2128627251931,51.1608170294888,51.7343879679826,54.2241873184273,,
Albania,ALB,100.0,100.0,100.0,100.0,,
Algeria,DZA,99.6377410888672,99.5,99.7187728881836,99.7878265380859,,
American Samoa,ASM,,,,,,
Andorra,AND,100.0,100.0,100.0,100.0,,
Angola,AGO,45.29,45.6338806152344,46.9554443359375,48.2238540649414,,
Antigua and Barbuda,ATG,100.0,100.0,100.0,100.0,,
Arab World,ARB,89.1769388289388,90.3528022912948,90.6350500075048,90.8456612947772,,
Argentina,ARG,99.9937362670898,100.0,100.0,100.0,,
Armenia,ARM,99.9,100.0,100.0,100.0,,
Aruba,ABW,100.0,100.0,100.0,100.0,,
Australia,AUS,100.0,100.0,100.0,100.0,,
Austria,AUT,100.0,100.0,100.0,100.0,,
Azerbaijan,AZE,100.0,100.0,100.0,100.0,,
"Bahamas, The",BHS,100.0,100.0,100.0,100.0,,
Bahrain,BHR,100.0,100.0,100.0,100.0,,
Bangladesh,BGD,86.915283203125,92.2,96.2,98.9910278320313,,
Barbados,BRB,100.0,100.0,100.0,100.0,,
Belarus,BLR,99.348762512207,100.0,100.0,100.0,,
Belgium,BEL,100.0,100.0,100.0,100.0,,
Belize,BLZ,91.72,92.72,96.8076248168945,97.6921463012695,,
Benin,BEN,39.0094223022461,39.9980926513672,40.9859313964844,41.9736328125,,
Bermuda,BMU,100.0,100.0,100.0,100.0,,
Bhutan,BTN,99.9576721191406,100.0,100.0,100.0,,
Bolivia,BOL,92.8,95.08,97.2218170166016,98.5562286376953,,
Bosnia and Herzegovina,BIH,100.0,100.0,100.0,100.0,,
Botswana,BWA,68.2547378540039,70.095085144043,71.8291244506836,73.7259063720703,,
Brazil,BRA,99.7,99.8,99.7027130126953,99.4621200561523,,
British Virgin Islands,VGB,100.0,100.0,100.0,100.0,,
Brunei Darussalam,BRN,100.0,100.0,100.0,100.0,,
Bulgaria,BGR,98.6996383666992,99.1950073242188,99.7,99.8,,
Burkina Faso,BFA,14.4,17.6,18.4672794342041,18.9506874084473,,
Burundi,BDI,9.50929260253906,9.83940029144287,9.1,10.2338275909424,,
Cabo Verde,CPV,90.1969299316406,91.4,93.746955871582,95.5214157104492,,
Cambodia,KHM,80.7008285522461,84.0,86.4,82.5017166137695,,
Cameroon,CMR,62.2,63.1768951416016,64.3118743896484,65.4467086791992,,
Canada,CAN,100.0,100.0,100.0,100.0,,
Caribbean small states,CSS,97.5543062321296,98.0299509210501,98.6553033226795,98.9122503727586,,
Cayman Islands,CYM,100.0,100.0,100.0,100.0,,
Central African Republic,CAF,14.6439552307129,14.3,15.4057130813599,15.6802768707275,,
Central Europe and the Baltics,CEB,99.8772294193382,99.9451609693115,99.9787398737644,99.9864361944448,,
Chad,TCD,10.0588064193726,8.4,10.8656768798828,11.2685585021973,,
Channel Islands,CHI,100.0,100.0,100.0,100.0,,
Chile,CHL,100.0,100.0,100.0,100.0,,
China,CHN,100.0,100.0,100.0,100.0,,
Colombia,COL,98.5,99.4442596435547,99.7217559814453,99.9991073608398,,
Comoros,COM,81.0197219848633,83.3279495239258,85.6353454589844,87.9426040649414,,
"Congo, Dem. Rep.",COD,18.68385887146,19.1,20.0737800598145,20.7681865692139,,
"Congo, Rep.",COG,47.037483215332,47.7288208007813,48.6791305541992,49.6572036743164,,
Costa Rica,CRI,99.7,99.71,99.9,100.0,,
Cote d'Ivoire,CIV,67.1486587524414,68.566650390625,69.8783264160156,71.136848449707,,
Croatia,HRV,100.0,100.0,100.0,100.0,,
Cuba,CUB,99.6126251220703,99.8,99.9326400756836,100.0,,
Curacao,CUW,100.0,100.0,100.0,100.0,,
Cyprus,CYP,100.0,100.0,100.0,100.0,,
Czechia,CZE,100.0,100.0,100.0,100.0,,
Denmark,DNK,100.0,100.0,100.0,100.0,,
Djibouti,DJI,62.408332824707,64.7,64.5011520385742,65.4412536621094,,
Dominica,DMA,99.5681304931641,99.9192276000977,99.9972152709961,100.0,,
Dominican Republic,DOM,98.9,99.0,100.0,98.1,,
Early-demographic dividend,EAR,92.0376642642747,92.8257182556981,93.4898308886663,95.2736982586256,,
East Asia & Pacific,EAS,97.6662385013858,97.8721126174115,97.7957073157348,98.1558881610248,,
East Asia & Pacific (IDA & IBRD countries),TEA,98.0509929430853,98.2554880270959,98.1445791095986,98.523492633946,,
East Asia & Pacific (excluding high income),EAP,97.4175047912577,97.6460019069744,97.5624798493641,97.9622148306278,,
Ecuador,ECU,98.7,99.09,98.85,100.0,,
"Egypt, Arab Rep.",EGY,100.0,100.0,100.0,100.0,,
El Salvador,SLV,97.0,97.36,99.722541809082,97.89,,
Equatorial Guinea,GNQ,66.4624862670898,66.5712509155273,66.6791915893555,66.786994934082,,
Eritrea,ERI,49.1476898193359,50.2704086303711,51.3922996520996,52.5140495300293,,
Estonia,EST,100.0,100.0,100.0,100.0,,
Eswatini,SWZ,73.9611129760742,77.0303955078125,79.9933624267578,82.9031753540039,,
Ethiopia,ETH,44.8443260192871,48.0476188659668,51.1445960998535,54.1884155273438,,
Euro area,EMU,100.0,100.0,100.0,100.0,,
Europe & Central Asia,ECS,99.9710153030454,99.9502894601841,99.9754553964993,99.9875907723602,,
Europe & Central Asia (IDA & IBRD countries),TEC,99.9418556446677,99.9003748457134,99.9508254604937,99.975168398878,,
Europe & Central Asia (excluding high income),ECA,99.9415406427347,99.8849623924041,99.9434990046805,99.9713962391982,,
European Union,EUU,99.9718374179182,99.9874478132819,99.9951476443481,99.9969239357583,,
Faroe Islands,FRO,100.0,100.0,100.0,100.0,,
Fiji,FJI,95.0606307983398,96.0940475463867,97.1266403198242,92.1,,
Finland,FIN,100.0,100.0,100.0,100.0,,
Fragile and conflict affected situations,FCS,54.5866438723999,55.5003551094614,56.3466427197104,57.8518873169818,,
France,FRA,100.0,100.0,100.0,100.0,,
French Polynesia,PYF,100.0,100.0,100.0,100.0,,
Gabon,GAB,89.5746078491211,90.3191452026367,91.0628433227539,91.8064041137695,,
"Gambia, The",GMB,60.3,62.1,62.234001159668,63.6973609924316,,
Georgia,GEO,99.9,100.0,100.0,100.0,,
Germany,DEU,100.0,100.0,100.0,100.0,,
Ghana,GHA,80.4,83.5,85.4405670166016,86.3,,
Gibraltar,GIB,100.0,100.0,100.0,100.0,,
Greece,GRC,100.0,100.0,100.0,100.0,,
Greenland,GRL,100.0,100.0,100.0,100.0,,
Grenada,GRD,92.3,92.9706954956055,93.3555679321289,93.7402954101563,,
Guam,GUM,100.0,100.0,100.0,100.0,,
Guatemala,GTM,94.2099914550781,95.4291458129883,96.6474685668945,97.8656539916992,,
Guinea,GIN,45.0,42.2,44.7454223632813,46.8138694763184,,
Guinea-Bissau,GNB,28.3832015991211,30.9319953918457,33.3744735717773,35.7637939453125,,
Guyana,GUY,90.8877105712891,91.646484375,92.2989349365234,92.8982315063477,,
Haiti,HTI,44.4362411499023,45.4395332336426,46.3365135192871,47.1803321838379,,
Heavily indebted poor countries (HIPC),HPC,44.0275874468351,45.0546163791218,46.3716491188789,48.0484301640399,,
High income,,99.9660775959108,99.9726380900981,99.9781239260108,99.9783387728518,,
Honduras,HND,91.6,91.1,93.0876998901367,94.131591796875,,
"Hong Kong SAR, China",HKG,100.0,100.0,100.0,100.0,,
Hungary,HUN,100.0,100.0,100.0,100.0,,
IBRD only,IBD,97.752820576444,97.8735609216093,98.0590298189955,99.103230620255,,
